"F0135191018093846","4122","L","341","CA0000001DEW","Pruning Under, dan piringan semak","HIGH","","BARU","0107","0","-2.9006467","112.3507762","","0135","2019-10-18 09:39:51","0135","2019-10-18 09:39:51","Y","0","","","Y"
"F0192191018081119","4121","A","020","CA0000001DEW","Bambu di a19 ancak 6","HIGH","2019-11-30 00:00:00","BARU","0192","0","0","0","","0192","2019-10-18 08:11:58","0192","2019-10-18 08:11:58","Y","0","","","Y"
"F0203191017160414","4121","C","078","CA0000001DEW","Anak kayu di path dan gawangan jalur 21","MED","","BARU","0194","0","-2.8717106","112.3117731","","0203","2019-10-17 16:04:51","0203","2019-10-17 16:04:51","Y","0","","","Y"
"F0196191017094031","4121","E","129","CA0000001DEW","Sanitasi","HIGH","2019-10-19 00:00:00","BARU","0196","0","-2.87873458","112.43105841","","0196","2019-10-17 09:40:46","0196","2019-10-17 09:40:46","Y","0","","","Y"
"F0203191015085706","4121","C","066","CA0000001DEW","Anak sawit di pirngan dan pasar pikul jalur 64","MED","","BARU","0194","0","-2.9263428","112.3353384","","0203","2019-10-15 08:57:56","0203","2019-10-15 08:57:56","Y","0","","","Y"
"F0135191014113236","4122","O","379","CA0000001DEW","Kacangan melilit pokok f39 jalur 75/76","MED","","BARU","0110","0","-2.9747407","112.3484292","","0135","2019-10-14 11:33:42","0135","2019-10-14 11:33:42","Y","0","","","Y"
"F0196191014111634","4121","E","116","CA0000001DEW","DAS blok M05 jalur 56","HIGH","2019-10-19 00:00:00","BARU","0196","0","-2.86252942","112.42654072","","0196","2019-10-14 11:17:01","0196","2019-10-14 11:17:01","Y","0","","","Y"
"F0196191014110728","4121","E","116","CA0000001DEW","Pruningan blok M05 jalur 50 sampai 53","HIGH","2019-10-19 00:00:00","SELESAI","0196","100","-2.8634673","112.42607788","","0196","2019-10-14 11:08:36","0196","2019-10-21 15:30:53","Y","0","","2019-10-21 15:30:53","Y"
"F0196191014105320","4121","E","117","CA0000001DEW","Kacangan blok M06 jalur 40, pakai tenaga cabutan saja","HIGH","2019-10-19 00:00:00","BARU","0196","0","-2.86425363","112.42538533","","0196","2019-10-14 10:54:02","0196","2019-10-14 10:54:02","Y","0","","","Y"
"F0196191014105139","4121","E","117","CA0000001DEW","DAS blok M06 jalur 40","HIGH","2019-10-19 00:00:00","BARU","0196","0","-2.8646478","112.42541691","","0196","2019-10-14 10:52:09","0196","2019-10-14 10:52:09","Y","0","","","Y"
"F0196191012101911","4121","E","119","CA0000001DEW","Brondolan di sepanjang pasar pikul ancak 9 M08","HIGH","2019-10-19 00:00:00","SELESAI","0196","100","-2.8728034","112.42477201","","0196","2019-10-12 10:20:21","0196","2019-10-17 15:10:10","Y","0","","2019-10-17 15:10:10","Y"
"F0196191012100346","4121","E","118","CA0000001DEW","DAS M07 jalur 32","HIGH","2019-10-19 00:00:00","BARU","0196","0","-2.86878974","112.42468388","","0196","2019-10-12 10:04:10","0196","2019-10-12 10:04:10","Y","0","","","Y"
"F0196191012100053","4121","E","118","CA0000001DEW","Buah Busuk M07 jalur 32","HIGH","2019-10-19 00:00:00","SELESAI","0196","100","-2.86797443","112.42466327","","0196","2019-10-12 10:01:39","0196","2019-10-17 15:41:25","Y","0","","2019-10-17 15:41:25","Y"
"F0196191012093540","4121","E","108","CA0000001DEW","Buka piringan L05 jalur 22","HIGH","2019-10-19 00:00:00","SELESAI","0196","100","-2.86321101","112.41450917","","0196","2019-10-12 09:36:06","0196","2019-10-16 15:07:08","Y","0","","2019-10-16 15:07:08","Y"
"F0196191012092824","4121","E","108","CA0000001DEW","Pruning dan buka kacangan L05 jalur 16","HIGH","2019-10-19 00:00:00","SELESAI","0196","100","-2.86328002","112.41397502","","0196","2019-10-12 09:28:49","0196","2019-10-16 15:05:31","Y","0","","2019-10-16 15:05:31","Y"
"F0196191012092037","4121","E","108","CA0000001DEW","Kacangan L05 dari jalur 1 sampai 20, 2hk","HIGH","2019-10-19 00:00:00","SELESAI","0196","100","-2.86351671","112.41358216","","0196","2019-10-12 09:21:19","0196","2019-10-21 16:05:40","Y","0","","2019-10-21 16:05:40","Y"
"F0196191012091727","4121","E","108","CA0000001DEW","Pruning L05 jalur 10","HIGH","2019-10-19 00:00:00","SELESAI","0196","100","-2.86320072","112.41361352","","0196","2019-10-12 09:18:10","0196","2019-10-19 10:28:54","Y","0","","2019-10-19 10:28:54","Y"
"F0196191012090956","4121","E","108","CA0000012DEW","Rawat jalan L05","HIGH","2019-10-19 00:00:00","SELESAI","0196","100","-2.86277779","112.41292788","","0196","2019-10-12 09:10:28","0196","2019-10-16 15:03:25","Y","0","","2019-10-16 15:03:25","Y"
"F0196191011095225","4121","E","110","CA0000002DEW","Kacangan 102 sampai 114, 2hk","HIGH","2019-10-19 00:00:00","SELESAI","0196","100","-2.86938114","112.42030468","","0196","2019-10-11 09:53:23","0196","2019-10-24 09:43:27","Y","0","","2019-10-24 09:43:27","Y"
"F0196191011094505","4121","E","110","CA0000001DEW","Brondolan L07 jalur 98","HIGH","2019-10-19 00:00:00","SELESAI","0196","100","-2.86742978","112.41997477","","0196","2019-10-11 09:45:54","0196","2019-10-17 15:36:19","Y","0","","2019-10-17 15:36:19","Y"
"F0196191011093011","4121","E","111","CA0000001DEW","Brondolan L08 jalur 100","HIGH","2019-10-19 00:00:00","SELESAI","0196","100","-2.87275786","112.4197882","","0196","2019-10-11 09:30:38","0196","2019-10-17 15:03:21","Y","0","","2019-10-17 15:03:21","Y"
"F0203191011083231","4121","C","065","CA0000001DEW","Anak kayu di gawangan jalur 91","MED","","BARU","0194","0","-2.8749916","112.3194416","","0203","2019-10-11 08:32:57","0203","2019-10-11 08:32:57","Y","0","","","Y"
"F0203191011082055","4121","D","087","CA0000001DEW","Anak kayu di gawangan dan di path jalur 75","MED","","BARU","0195","0","-2.8749916","112.3194416","","0203","2019-10-11 08:21:32","0203","2019-10-11 08:21:32","Y","0","","","Y"
"F0196191010113543","4121","E","112","CA0000001DEW","Brondolan L09 jalur 80","HIGH","2019-10-19 00:00:00","SELESAI","0196","100","-2.87413504","112.41836239","","0196","2019-10-10 11:36:12","0196","2019-10-17 14:52:04","Y","0","","2019-10-17 14:52:04","Y"
"F0196191010112846","4121","E","112","CA0000002DEW","Pruningan L09 jalur 74 75 76 77","HIGH","2019-10-19 00:00:00","SELESAI","0196","100","-2.87463332","112.41787632","","0196","2019-10-10 11:29:20","0196","2019-10-17 14:54:42","Y","0","","2019-10-17 14:54:42","Y"
"F0196191010112657","4121","E","112","CA0000001DEW","DAS dan buka piringan L09 jalur 74 75 76 77","HIGH","2019-10-19 00:00:00","BARU","0196","0","-2.8749874","112.41784422","","0196","2019-10-10 11:27:44","0196","2019-10-10 11:27:44","Y","0","","","Y"
"F0196191010111511","4121","E","113","CA0000001DEW","Brondolan L10 jalur 71","HIGH","2019-10-19 00:00:00","SELESAI","0196","100","-2.87796042","112.41763676","","0196","2019-10-10 11:15:37","0196","2019-10-17 14:41:28","Y","0","","2019-10-17 14:41:28","Y"
"F0196191010110605","4121","E","113","CA0000001DEW","Tarik Pancingan L10 jalur 65","HIGH","2019-10-19 00:00:00","BARU","0196","0","-2.87641579","112.41724911","","0196","2019-10-10 11:06:29","0196","2019-10-10 11:06:29","Y","0","","","Y"
"F0196191010110402","4121","E","113","CA0000001DEW","Cuci buah Busuk L10 jalur 65 66 67 68","HIGH","2019-10-19 00:00:00","BARU","0196","0","-2.87680115","112.41721548","","0196","2019-10-10 11:04:50","0196","2019-10-10 11:04:50","Y","0","","","Y"
"F0196191009101611","4121","E","114","CA0000001DEW","Brondolan L11 jalur 63","HIGH","2019-10-12 00:00:00","SELESAI","0196","100","-2.87982603","112.41700119","","0196","2019-10-09 10:16:39","0196","2019-10-14 17:03:39","Y","0","","2019-10-14 17:03:39","Y"
"F0196191009094554","4121","E","107","CA0000001DEW","Brondolan K09 jalur 46","HIGH","2019-10-12 00:00:00","SELESAI","0196","100","-2.8749452","112.40688364","","0196","2019-10-09 09:46:22","0196","2019-10-14 17:15:43","Y","0","","2019-10-14 17:15:43","Y"
"F0196191008085752","4121","E","105","CA0000001DEW","Brondolan K07 jalur 39","HIGH","2019-10-12 00:00:00","SELESAI","0196","100","-2.8689846","112.40645277","","0196","2019-10-08 08:58:29","0196","2019-10-15 10:30:47","Y","0","","2019-10-15 10:30:47","Y"
"F0196191008083757","4121","E","105","CA0000001DEW","Pruning K07 jalur 29","HIGH","2019-10-12 00:00:00","SELESAI","0196","100","-2.86810205","112.40573342","","0196","2019-10-08 08:38:36","0196","2019-10-11 12:21:39","Y","0","","2019-10-11 12:21:39","Y"
"F0196191007101535","4121","E","104","CA0000001DEW","Buka piringan K06 jalur 22","HIGH","2019-10-12 00:00:00","SELESAI","0196","100","-2.8645827","112.40526262","","0196","2019-10-07 10:16:16","0196","2019-10-11 12:30:00","Y","0","","2019-10-11 12:30:00","Y"
"F0196191007101402","4121","E","104","CA0000001DEW","Tumabang kayu  K06 jalur 22","HIGH","2019-10-12 00:00:00","SELESAI","0196","100","-2.86472465","112.40523923","","0196","2019-10-07 10:14:41","0196","2019-10-11 12:30:51","Y","0","","2019-10-11 12:30:51","Y"
"F0196191007101155","4121","E","104","CA0000001DEW","Brondolan dan buah tinggal K06 jalur 22","HIGH","2019-10-12 00:00:00","SELESAI","0196","100","-2.86571426","112.40521028","","0196","2019-10-07 10:12:25","0196","2019-10-09 13:08:35","Y","0","","2019-10-09 13:08:35","Y"
"F0196191007100329","4121","E","104","CA0000001DEW","Kacangan K06 jalur 17 18 19, 0,5hk","HIGH","2019-10-12 00:00:00","BARU","0196","0","-2.86578027","112.40499033","","0196","2019-10-07 10:04:38","0196","2019-10-07 10:04:38","Y","0","","","Y"
"F0196191007093728","4121","E","103","CA0000001DEW","Brondolan K05 jalur 69","HIGH","2019-10-12 00:00:00","SELESAI","0196","100","-2.86388821","112.4086789","","0196","2019-10-07 09:37:57","0196","2019-10-09 13:12:22","Y","0","","2019-10-09 13:12:22","Y"
"F0196190912105258","4121","E","108","CA0000001DEW","Brondolan L05 jalur 81 ancak 20","HIGH","2019-09-16 00:00:00","SELESAI","0196","100","-2.86345949","112.41886529","","0196","2019-09-12 10:53:45","0196","2019-09-30 10:18:46","Y","0","","2019-09-30 10:18:46","Y"
"F0196190912104423","4121","E","109","CA0000001DEW","Kacangan dan pruning L06 jalur 79","HIGH","2019-09-19 00:00:00","SELESAI","0196","100","-2.86508794","112.41868545","","0196","2019-09-12 10:44:57","0196","2019-10-21 15:44:03","Y","0","","2019-10-21 15:44:03","Y"
"F0196190912104038","4121","E","109","CA0000002DEW","Pruning ancak 17","HIGH","2019-09-18 00:00:00","SELESAI","0196","100","-2.8661111","112.41857069","","0196","2019-09-12 10:41:01","0196","2019-09-30 11:23:54","Y","0","","2019-09-30 11:23:54","Y"
"F0196190912103253","4121","E","109","CA0000001DEW","Brondolan L06 jalur ","HIGH","2019-09-16 00:00:00","SELESAI","0196","100","-2.86659126","112.41823776","","0196","2019-09-12 10:33:30","0196","2019-09-30 11:24:16","Y","0","","2019-09-30 11:24:16","Y"
"F0196190912102545","4121","E","109","CA0000001DEW","Kacangan L06 jalur 72","MED","2019-09-18 00:00:00","SELESAI","0196","100","-2.86452325","112.41829158","","0196","2019-09-12 10:26:22","0196","2019-09-30 11:24:55","Y","0","","2019-09-30 11:24:55","Y"
